perplexity,method
0.30970022,vima
0.2060026,vima
0.22437866,vima
0.13179739,vima
0.09998748,vima
0.14596778,vima
0.19348416,vima
0.25041738,vima
0.16861117,vima
0.20489503,vima
0.22417654,vima
0.1412545,vima
0.1624572,vima
0.23225096,vima
0.2918854,vima
0.23432265,vima
0.19247892,vima
0.20696568,vima
0.16314839,vima
0.3110326,vima
0.19186176,vima
0.25418922,vima
0.22503643,vima
0.16945924,vima
0.12933521,vima
0.25149542,vima
0.2524697,vima
0.32006535,vima
0.29313952,vima
0.22012965,vima
0.27204686,vima
0.27544904,vima
0.18223631,vima
0.15087502,vima
0.117572896,vima
0.22324471,vima
0.22141841,vima
0.22026084,vima
0.29346877,vima
0.15670572,vima
0.20296578,vima
0.15452835,vima
0.17694889,vima
0.18792193,vima
0.2540157,vima
0.20085901,vima
0.1894247,vima
0.23384975,vima
0.2329798,vima
0.17604387,vima
0.23307756,vima
0.23430558,vima
0.18488638,vima
0.2113223,vima
0.14159293,vima
0.114669584,vima
0.15392463,vima
0.174721,vima
0.1584235,vima
0.22141081,vima
0.31818682,vima
0.21803111,vima
0.10084245,vima
0.22029757,vima
0.1693751,vima
0.24090177,vima
0.22264966,vima
0.19696523,vima
0.23935625,vima
0.23600991,vima
0.11533567,vima
0.162144,vima
0.28553563,vima
0.26337215,vima
0.20149784,vima
0.21641307,vima
0.18138406,vima
0.18074757,vima
0.17177024,vima
0.24527662,vima
0.25228938,vima
0.107241064,vima
0.14217637,vima
0.15346019,vima
0.19229144,vima
0.10752318,vima
0.12823558,vima
0.14115195,vima
0.2749979,vima
0.3328068,vima
0.19203581,vima
0.22740808,vima
0.25832537,vima
0.25682437,vima
0.13116875,vima
0.111362234,vima
0.10953676,vima
0.09965126,vima
0.1225702,vima
0.14554745,vima
0.18814602,vima
0.12626606,vima
0.2064742,vima
0.23793828,vima
0.24755436,vima
0.1692473,vima
0.29650936,vima
0.19228843,vima
0.09955215,vima
0.12231551,vima
0.19593525,vima
0.15844534,vima
0.22047001,vima
0.21562265,vima
0.32851586,vima
0.09821126,vima
0.13800144,vima
0.17569318,vima
0.3572249,vima
0.3479235,vima
0.22782898,vima
0.19690657,vima
0.17437094,vima
0.15095176,vima
0.2118742,vima
0.11013852,vima
0.17829487,vima
0.11889921,vima
0.13281277,vima
0.24997684,vima
0.22321855,vima
0.24254493,vima
0.33476582,vima
0.20825511,vima
0.19554107,vima
0.20583074,vima
0.20429967,vima
0.24556492,vima
0.20264748,vima
0.12424233,vima
0.1669708,vima
0.28314054,vima
0.3290274,vima
0.17552273,vima
0.2976857,vima
0.13350324,vima
0.21537352,vima
0.27606905,vima
0.13690513,vima
0.20211656,vima
0.15661274,vima
0.22569448,vima
0.28629586,vima
0.34562004,vima
0.12476396,vima
0.25457254,vima
0.21846816,vima
0.22542092,vima
0.15853088,vima
0.24380246,vima
0.22502086,vima
0.18270339,vima
0.12253151,vima
0.14678927,vima
0.19572037,vima
0.2494334,vima
0.15353428,vima
0.18455343,vima
0.26585782,vima
0.2397895,vima
0.24149488,vima
0.15483879,vima
0.14252935,vima
0.18572024,vima
0.17387992,vima
0.11521968,vima
0.11501104,vima
0.23676856,vima
0.23289777,vima
0.18175289,vima
0.19593185,vima
0.1677179,vima
0.15670976,vima
0.20472802,vima
0.107580215,vima
0.1962842,vima
0.19946462,vima
0.18005481,vima
0.18153997,vima
0.15128203,vima
0.18794408,vima
0.2802774,vima
0.15779877,vima
0.103951514,vima
0.15503208,vima
0.1539516,vima
0.20835084,vima
0.19608672,vima
0.1173061,vima
0.1615977,vima
0.269773,vima
0.18102196,vima
0.21433653,vima
0.18516107,vima
0.22358397,vima
0.14890966,vima
0.119183145,vima
0.1679953,vima
0.15584213,vima
0.13173793,vima
0.15125573,vima
0.08759678,vima
0.15962444,vima
0.39339328,vima
0.16020714,vima
0.12589316,vima
0.16918692,vima
0.14166601,vima
0.15310498,vima
0.15376186,vima
0.14548817,vima
0.19225459,vima
0.21290839,vima
0.12878422,vima
0.13772805,vima
0.3128446,vima
0.2515637,vima
0.13089861,vima
0.19247538,vima
0.19293074,vima
0.19805497,vima
0.1744698,vima
0.16742821,vima
0.2674282,vima
0.25977126,vima
0.3573609,vima
0.22371261,vima
0.25792372,vima
0.14124548,vima
0.15778199,vima
0.14606677,vima
0.1831439,vima
0.24003975,vima
0.12607692,vima
0.19227082,vima
0.17700754,vima
0.15611279,vima
0.17384821,vima
0.30667716,vima
0.2611772,vima
0.346132,vima
0.46243468,vima
0.21962751,vima
0.17553939,vima
0.21368958,vima
0.22880381,vima
0.30807266,vima
0.33974215,vima
0.25753182,vima
0.2311077,vima
0.22721285,vima
0.20499752,vima
0.2011147,vima
0.25703713,vima
0.2488689,vima
0.11871771,vima
0.1394451,vima
0.16366918,vima
0.31956136,vima
0.3490489,vima
0.15577137,vima
0.15969793,vima
0.21293744,vima
0.2223547,vima
0.17617542,vima
0.17542057,vima
0.19551253,vima
0.24956559,vima
0.17263621,vima
0.13789634,vima
0.14024867,vima
0.196226,vima
0.44996694,vima
0.4254047,vima
0.13474047,vima
0.10914949,vima
0.12153904,vima
0.15264821,vima
0.15191697,vima
0.11709356,vima
0.17416719,vima
0.17380458,vima
0.20831098,vima
0.15027219,vima
0.11415133,vima
0.15647027,vima
0.40922913,vima
0.19649176,vima
0.10928555,vima
0.10244343,vima
0.12905598,vima
0.13673398,vima
0.10850718,vima
0.07998351,vima
0.19986904,vima
0.14069879,vima
0.13580137,vima
0.14366168,vima
0.25884083,vima
0.15437286,vima
0.13741003,vima
0.102924295,vima
0.1251754,vima
0.13199277,vima
0.123532504,vima
0.12163489,vima
0.15884635,vima
0.17440021,vima
0.15240988,vima
0.13897145,vima
0.27131325,vima
0.15075769,vima
0.30123785,vima
0.20129675,vima
0.14641151,vima
0.103633516,vima
0.11253248,vima
0.15257889,vima
0.14103669,vima
0.13945545,vima
0.1692511,vima
0.12241776,vima
0.11397013,vima
0.16274647,vima
0.5744774,vima
0.5135858,vima
0.284692,vima
0.16709156,vima
0.13791025,vima
0.13547699,vima
0.1475355,vima
0.15095814,vima
0.1436324,vima
0.14648624,vima
0.15523085,vima
0.14114352,vima
0.17033578,vima
0.1725058,vima
0.18058285,vima
0.20035332,vima
0.13239737,vima
0.13705215,vima
0.13955355,vima
0.1451732,vima
0.103888184,vima
0.16140622,vima
0.23922469,vima
0.21120957,vima
0.15191446,vima
0.10520398,vima
0.10583896,vima
0.085603364,vima
0.11185967,vima
0.10881561,vima
0.14276983,vima
0.12502132,vima
0.10395271,vima
0.11873941,vima
0.22229081,vima
0.32357877,vima
0.10910932,vima
0.13657002,vima
0.07192581,vima
0.10503986,vima
0.07292539,vima
0.0991417,vima
0.088562205,vima
0.14366755,vima
0.12379791,vima
0.098230116,vima
0.124184586,vima
0.22445571,vima
0.11981481,vima
0.12441995,vima
0.10687823,vima
0.091102205,vima
0.12759121,vima
0.11359503,vima
0.12845516,vima
0.103760906,vima
0.1225018,vima
0.0942943,vima
0.14414084,vima
0.33212057,vima
0.6967376,vima
0.17172527,vima
0.12719637,vima
0.11364484,vima
0.105569854,vima
0.10254423,vima
0.1122877,vima
0.12938967,vima
0.093066394,vima
0.10372453,vima
0.101166666,vima
0.094509274,vima
0.19363727,vima
0.2901532,vima
0.46392113,vima
0.29699215,vima
0.2128072,vima
0.1856985,vima
0.108739674,vima
0.085505076,vima
0.12545133,vima
0.1042561,vima
0.09862298,vima
0.09148926,vima
0.08474693,vima
0.08826942,vima
0.10439086,vima
0.11095355,vima
0.113554955,vima
0.23223545,vima
0.15563047,vima
0.13878115,vima
0.47115895,vima
0.33173266,vima
0.3878033,vima
0.07414442,vima
0.11571395,vima
0.1293836,vima
0.10924097,vima
0.08574138,vima
0.11126908,vima
0.07771559,vima
0.094877325,vima
0.14907737,vima
0.18237878,vima
0.15615693,vima
0.20414166,vima
0.14491245,vima
0.18365002,vima
0.19026329,vima
0.17178561,vima
0.16224954,vima
0.16912052,vima
0.08103562,vima
0.18663912,vima
0.15498735,vima
0.07161033,vima
0.075386964,vima
0.11211784,vima
0.17463058,vima
0.16883947,vima
0.24730584,vima
0.1993923,vima
0.2233442,vima
0.21722828,vima
0.1057788,vima
0.075369574,vima
0.17593521,vima
0.10003678,vima
0.1431353,vima
0.20392624,vima
0.2346806,vima
0.23964511,vima
0.2621195,vima
0.31032962,vima
0.24007893,vima
0.1767057,vima
0.12635057,vima
0.1454082,vima
0.163203,vima
0.10214773,vima
0.22975978,vima
0.28770202,vima
0.21610853,vima
0.585097,vima
0.8042373,vima
0.78622454,vima
0.18848765,vima
0.17995006,vima
0.16214278,vima
0.09358145,vima
0.29601273,vima
0.19524185,vima
0.30552837,vima
0.33301106,vima
0.24762838,vima
0.15331817,vima
0.36549002,vima
0.48240116,vima
0.39462656,vima
0.63774705,vima
0.58975255,vima
0.5826754,vima
0.15403602,vima
0.17436115,vima
0.10490002,vima
0.1053304,vima
0.22267927,vima
0.25932246,vima
0.26783237,vima
0.25154313,vima
0.12767476,vima
0.369286,vima
0.2332294,vima
0.3871671,vima
0.26992792,vima
0.41905913,vima
0.41925785,vima
0.40997007,vima
0.120637745,vima
0.15389167,vima
0.110183686,vima
0.12881778,vima
0.2525025,vima
0.19204305,vima
0.25327763,vima
0.13218422,vima
0.29448703,vima
0.31093135,vima
0.47271702,vima
0.47319034,vima
0.43352705,vima
0.35300124,vima
0.50120866,vima
0.18293048,vima
0.1295253,vima
0.112523235,vima
0.14320748,vima
0.15848263,vima
0.13868964,vima
0.20755051,vima
0.15471722,vima
0.21287328,vima
0.1595979,vima
0.2597394,vima
0.3058245,vima
0.38438573,vima
0.20797676,vima
0.3371469,vima
0.33171695,vima
0.4502377,vima
0.5754762,vima
0.4915937,vima
0.39859143,vima
0.15179873,vima
0.14970113,vima
0.11092145,vima
0.17206202,vima
0.15646057,vima
0.20237139,vima
0.16704793,vima
0.1495025,vima
0.18806984,vima
0.1313216,vima
0.31573078,vima
0.23391429,vima
0.4078491,vima
0.3310805,vima
0.295292,vima
0.30205128,vima
0.2981921,vima
0.3520827,vima
0.38918704,vima
0.41563848,vima
0.42096332,vima
0.15813166,vima
0.12803204,vima
0.16006789,vima
0.18506905,vima
0.18472518,vima
0.18997175,vima
0.14561877,vima
0.12233808,vima
0.09865998,vima
0.12241933,vima
0.12015763,vima
0.2439221,vima
0.24210832,vima
0.34248957,vima
0.22343135,vima
0.4182171,vima
0.30799305,vima
0.26886052,vima
0.28659382,vima
0.19719487,vima
0.4053154,vima
0.41255817,vima
0.39231467,vima
0.4855048,vima
0.20177019,vima
0.16699244,vima
0.1930541,vima
0.20191298,vima
0.119784616,vima
0.13155961,vima
0.26966,vima
0.29378483,vima
0.33943266,vima
0.34383103,vima
0.24726199,vima
0.43875104,vima
0.34678996,vima
0.2844659,vima
0.4445111,vima
0.41504338,vima
0.35409856,vima
0.13010684,vima
0.16053042,vima
0.16074558,vima
0.14194737,vima
0.10291714,vima
0.26703537,vima
0.31376234,vima
0.33692944,vima
0.30210847,vima
0.23898214,vima
0.3000987,vima
0.260987,vima
0.529992,vima
0.6179111,vima
0.3051257,vima
0.17768691,vima
0.20985118,vima
0.41502967,vima
0.36385873,vima
0.27136827,vima
0.21490985,vima
0.50783986,vima
0.43882883,vima
0.17275679,vima
0.17943983,vima
0.48876053,vima
0.33124357,vima
0.26634163,vima
0.23887944,vima
0.32365626,vima
0.34422854,vima
0.3671084,vima
0.24629252,vima
0.19251405,vima
0.120428,vima
0.4377437,vima
0.44709656,vima
0.4183532,vima
0.3078988,vima
0.3049305,vima
0.4612937,vima
0.20172265,vima
0.11719542,vima
0.1455523,vima
0.23601761,vima
0.43578452,vima
0.50036854,vima
0.28620476,vima
0.2802158,vima
0.38718635,vima
0.44723335,vima
0.27521548,vima
0.22824502,vima
0.24669196,vima
0.14781964,vima
0.27952042,vima
0.19085592,vima
0.2537708,vima
0.38840467,vima
0.4370873,vima
0.2801747,vima
0.46807426,vima
0.47381505,vima
0.2385455,vima
0.15256287,vima
0.20807056,vima
0.17930321,vima
0.17977203,vima
0.22343262,vima
0.4055951,vima
0.25559732,vima
0.35446846,vima
0.22046152,vima
0.22522336,vima
0.1296905,vima
0.3102405,vima
0.4299205,vima
0.28099078,vima
0.20834234,vima
0.19624214,vima
0.11250459,vima
0.30242434,vima
0.22595717,vima
0.2454753,vima
0.2810501,vima
0.3324868,vima
0.17915753,vima
0.12047623,vima
0.10991601,vima
0.25055754,vima
0.35497624,vima
0.34159496,vima
0.28079998,vima
0.12461711,vima
0.09937102,vima
0.10031183,vima
0.3299879,vima
0.3122923,vima
0.33223802,vima
0.406091,vima
0.1375086,vima
0.13788687,vima
0.103928775,vima
0.30962172,vima
0.28476125,vima
0.36110952,vima
0.30020666,vima
0.24934046,vima
0.11780183,vima
0.09925641,vima
0.10322053,vima
0.44259858,vima
0.37176803,vima
0.28875002,vima
0.29228398,vima
0.265399,vima
0.12247044,vima
0.1016659,vima
0.10229546,vima
0.3457077,vima
0.33348754,vima
0.35490015,vima
0.44655177,vima
0.4547852,vima
0.15077944,vima
0.14165968,vima
0.10344201,vima
0.35201517,vima
0.4944987,vima
0.14945151,vima
0.14434315,vima
0.10353054,vima
0.348804,vima
0.4108208,vima
0.16148731,vima
0.2553449,vima
0.118126355,vima
0.1025331,vima
0.23206942,vima
0.21548358,vima
0.240653,vima
0.12137423,vima
0.10414412,vima
0.29861823,vima
0.2706554,vima
0.26320806,vima
0.19461113,vima
0.1411316,vima
0.1026808,vima
0.31587273,vima
0.12996495,vima
0.23569621,vima
0.22725706,vima
0.24521747,vima
0.30923817,vima
0.18868239,vima
0.10419583,vima
0.1539718,vima
0.25457105,vima
0.29370853,vima
0.24957208,vima
0.42401806,vima
0.25528616,vima
0.27189767,vima
0.2647758,vima
0.2540294,vima
0.23678623,vima
0.20103115,vima
0.23346773,vima
0.13480721,vima
0.10423589,vima
0.11393141,vima
0.16275243,vima
0.28048205,vima
0.24088357,vima
0.34933823,vima
0.38723102,vima
0.33593774,vima
0.2204847,vima
0.20339318,vima
0.25723672,vima
0.31896695,vima
0.2903822,vima
0.22249547,vima
0.13273418,vima
0.10403569,vima
0.16904466,vima
0.21129106,vima
0.45019037,vima
0.32844442,vima
0.3152259,vima
0.24840817,vima
0.24733084,vima
0.23584995,vima
0.17880349,vima
0.2562469,vima
0.25624424,vima
0.11634219,vima
0.12652346,vima
0.18860583,vima
0.27885115,vima
0.24677113,vima
0.26226532,vima
0.227679,vima
0.27051973,vima
0.35936147,vima
0.24870181,vima
0.25644007,vima
0.2683661,vima
0.23748414,vima
0.26207098,vima
0.22346014,vima
0.20918527,vima
0.11985788,vima
0.20537761,vima
0.18357807,vima
0.43252695,vima
0.118922375,vima
0.15668263,vima
0.25816005,vima
0.4779681,vima
0.307737,vima
0.28611258,vima
0.32603753,vima
0.3020605,vima
0.21715954,vima
0.1853,vima
0.22140005,vima
0.21865907,vima
0.23285341,vima
0.13078898,vima
0.11056455,vima
0.16160734,vima
0.4207999,vima
0.39384967,vima
0.4197203,vima
0.31967044,vima
0.311552,vima
0.17790338,vima
0.23652178,vima
0.17540497,vima
0.21871436,vima
0.18054469,vima
0.17156865,vima
0.27198055,vima
0.21130823,vima
0.26938435,vima
0.46770954,vima
0.26997092,vima
0.23630913,vima
0.2320199,vima
0.22227289,vima
0.20386568,vima
0.19288585,vima
0.22329795,vima
0.20754468,vima
0.3630322,vima
0.3434235,vima
0.41928697,vima
0.33016166,vima
0.21005847,vima
0.19165689,vima
0.16659866,vima
0.12518163,vima
0.3692907,vima
0.15957719,vima
0.19159217,vima
0.19840269,vima
0.2394788,vima
0.1463043,vima
0.17266423,vima
0.34189335,vima
0.22569677,vima
0.19192588,vima
0.2147142,vima
0.12777402,vima
0.1110581,vima
0.28861338,vima
0.2656811,vima
0.24714085,vima
0.21807572,vima
0.15233041,vima
0.2025822,vima
0.24379085,vima
0.2197474,vima
0.2114259,vima
0.24886857,vima
0.20161593,vima
0.103117675,vima
0.12715545,vima
0.24026743,vima
0.1754318,vima
0.2028402,vima
0.1644467,vima
0.17688417,vima
0.2385663,vima
0.25477436,vima
0.18472198,vima
0.24206556,vima
0.15511142,vima
0.13019492,vima
0.121067084,vima
0.18694851,vima
0.35823244,vima
0.26568112,vima
0.16220583,vima
0.21941862,vima
0.19831626,vima
0.1984487,vima
0.2098971,vima
0.23022753,vima
0.18838643,vima
0.12039187,vima
0.13302912,vima
0.18625169,vima
0.28412873,vima
0.24656345,vima
0.17803022,vima
0.20797578,vima
0.2934669,vima
0.20497552,vima
0.1606954,vima
0.14310794,vima
0.092655726,vima
0.22861968,vima
0.23507665,vima
0.20203723,vima
0.11898038,vima
0.15401483,vima
0.1559136,vima
0.3763681,vima
0.15780553,vima
0.11313505,vima
0.12843469,vima
0.13257912,vima
0.11918677,vima
0.18555018,vima
0.13082294,vima
0.1117468,vima
0.1322675,vima
0.10378183,vima
0.10056858,vima
0.16681746,vima
0.12755972,vima
0.1294477,vima
0.118125126,vima
0.09641148,vima
0.13478638,vima
0.17932363,vima
0.4521111,vima
0.13515371,vima
0.12544437,vima
0.11612836,vima
0.10422167,vima
0.12543884,vima
0.17556785,vima
0.49799517,vima
0.51002055,vima
0.21811952,vima
0.36768094,vima
0.40088707,vima
0.32504132,vima
0.2749604,vima
0.28725302,vima
0.33734444,vima
0.30781046,vima
0.17996375,vima
0.3522337,vima
0.2419857,vima
0.21509105,vima
0.47784567,vima
0.21987592,vima
0.29649115,vima
0.29446945,vima
0.16739298,vima
0.36549768,vima
0.5864608,vima
0.16493173,vima
0.20917434,vima
0.2704225,vima
0.5141354,vima
0.48828015,vima
0.38499942,vima
0.6080902,vima
0.22698133,vima
0.26941022,vima
0.2927891,vima
0.1776431,vima
0.14955975,vima
0.38068378,vima
0.52108914,vima
0.4678332,vima
0.25430253,vima
0.20720863,vima
0.14013387,vima
0.16443229,vima
0.19030188,vima
0.35062382,vima
0.6053774,vima
0.52683157,vima
0.29774204,vima
0.24233459,vima
0.1673978,vima
0.15075321,vima
0.14655834,vima
0.17431618,vima
0.38225615,vima
0.30165303,vima
0.37778345,vima
0.15918745,vima
0.14601916,vima
0.25504756,vima
0.30695418,vima
0.29657868,vima
0.21247697,vima
0.1714207,vima
0.2961834,vima
0.31870028,vima
0.30120847,vima
0.20799832,vima
0.28729233,vima
0.2379978,vima
0.36164126,vima
0.1601578,vima
0.10030481,vima
0.122153945,vima
0.45960963,vima
0.32941696,vima
0.21678929,vima
0.28997296,vima
0.28297776,vima
0.20615175,vima
0.23173448,vima
0.19997557,vima
0.3265729,vima
0.17147937,vima
0.16783062,vima
0.20974797,vima
0.2953313,vima
0.33794996,vima
0.37726742,vima
0.40796667,vima
0.3941809,vima
0.2646607,vima
0.19971961,vima
0.41868928,vima
0.2592429,vima
0.31174105,vima
0.34445158,vima
0.2608931,vima
0.24724782,vima
0.22479957,vima
0.23596655,vima
0.24864113,vima
0.30388442,vima
0.3097651,vima
0.18282732,vima
0.20788208,vima
0.21735382,vima
0.15759332,vima
0.21548006,vima
0.3328356,vima
0.43149596,vima
0.13900429,vima
0.18036158,vima
0.22763294,vima
0.18351306,vima
0.2426515,vima
0.32506722,vima
0.278487,vima
0.24212788,vima
0.19906639,vima
0.27595657,vima
0.14221507,vima
0.2727052,vima
0.22823724,vima
0.4692142,vima
0.21154745,vima
0.12458802,vima
0.40131634,vima
0.3285896,vima
0.35241374,vima
0.22450073,vima
0.17280288,vima
0.36544728,vima
0.31826198,vima
0.27723736,vima
0.13963309,vima
0.20122884,vima
0.25326058,vima
0.29794317,vima
0.30538607,vima
0.2033178,vima
0.23663896,vima
0.32213515,vima
0.3437603,vima
0.6003884,vima
0.22782212,vima
0.3499962,vima
0.31176695,vima
0.438807,vima
0.1612405,vima
0.2347656,vima
0.41217172,vima
0.6000248,vima
0.5325443,vima
0.58334315,vima
0.21745773,vima
0.36319393,vima
0.3417471,vima
0.20628297,vima
0.42426494,vima
0.30819494,vima
0.25678408,vima
0.29015222,vima
0.3787226,vima
0.41224283,vima
0.37037414,vima
0.28097025,vima
0.3303447,vima
0.3620079,vima
0.28118867,vima
0.27847216,vima
0.45630494,vima
0.38289356,vima
0.18915583,vima
0.29707047,vima
0.24702285,vima
0.14294347,vima
0.32808846,vima
0.3853301,vima
0.28330114,vima
0.32288247,vima
0.19079325,vima
0.21562615,vima
0.1396038,vima
0.2843657,vima
0.27825215,vima
0.33129779,vima
0.17405614,vima
0.33653647,vima
0.25749323,vima
0.62500167,vima
0.75662416,vima
0.90185356,vima
0.09901769,vima
0.074919336,vima
0.10967306,vima
0.17561574,vima
0.21642984,vima
0.31273192,vima
0.32252023,vima
0.27769962,vima
0.67988044,vima
0.5392909,vima
0.09587181,vima
0.12370993,vima
0.07690919,vima
0.26998982,vima
0.19248252,vima
0.2166977,vima
0.3114359,vima
0.5174628,vima
0.46054873,vima
0.55645216,vima
0.16929893,vima
0.06780954,vima
0.1486076,vima
0.24040297,vima
0.16611288,vima
0.34608197,vima
0.5706353,vima
0.5797768,vima
0.35604936,vima
0.40149823,vima
0.26131913,vima
0.108033314,vima
0.14721647,vima
0.13896321,vima
0.24076349,vima
0.25185075,vima
0.16296306,vima
0.22484134,vima
0.46838054,vima
0.2718674,vima
0.4134033,vima
0.43166894,vima
0.18305172,vima
0.20087878,vima
0.24140993,vima
0.19049898,vima
0.18378566,vima
0.25163555,vima
0.37884274,vima
0.5431467,vima
0.61199325,vima
0.41293696,vima
0.3818799,vima
0.20246683,vima
0.15042092,vima
0.15370257,vima
0.2518039,vima
0.239083,vima
0.37316898,vima
0.2506073,vima
0.20417215,vima
0.16655876,vima
0.16239084,vima
0.31193677,vima
0.28681415,vima
0.21303767,vima
0.2917608,vima
0.15927519,vima
0.16657262,vima
0.10161185,vima
0.11966595,vima
0.22910531,vima
0.3256659,vima
0.3051389,vima
0.19388868,vima
0.298156,vima
0.34883958,vima
0.23506713,vima
0.84297293,vima
0.87142044,vima
0.24531338,vima
0.25462487,vima
0.5047802,vima
0.57453734,vima
0.14555863,vima
0.24470344,vima
0.25257215,vima
0.26554182,vima
0.76092666,vima
0.8715785,vima
0.7513178,vima
0.36360326,vima
0.31816715,vima
0.21075065,vima
0.21118824,vima
0.17945367,vima
0.15343815,vima
0.5382142,vima
0.30378377,vima
0.37055132,vima
0.23176496,vima
0.25343543,vima
0.31110048,vima
0.5714565,vima
0.61755866,vima
0.33466932,vima
0.13719125,vima
0.23405221,vima
0.24432696,vima
0.1370062,vima
0.295869,vima
0.053486146,vima
0.107867144,vima
0.33648664,vima
0.29203978,vima
0.23556608,vima
0.16339959,vima
0.30559078,vima
0.24640015,vima
0.71371204,vima
0.78199357,vima
0.64639276,vima
0.66361284,vima
0.1412841,vima
0.23185532,vima
0.23708908,vima
0.28813115,vima
0.25140303,vima
0.40831032,vima
0.11506535,vima
0.1933546,vima
0.3615793,vima
0.38035604,vima
